	NAME	logFC.dis4	logFC.dis12	logFC.dis14	logFC.dis15
YGR049W	YGR049W SCM4 Mitochondrial outer membrane protein of unknown function; predicted to have 4 transmembrane segments; import is mediated by Tom70p and Mim1p; interacts genetically with a cdc4 mutation; SCM4 has a paralog, ATG33, that arose from the whole genome duplication	0.359263321297858	0.899176632079401	-1.04995166552409	-0.648102611690395
YHL033C	YHL033C RPL8A Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A, no bacterial homolog; RPL8A has a paralog, RPL8B, that arose from the whole genome duplication	-0.520261812951765	-2.0015380495559	-0.332703287593537	-0.603166468134012
YDR216W	YDR216W ADR1 Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization	2.37346170748202	-0.378370155223401	-0.495731741310921	4.21014958317409
YLR325C	YLR325C RPL38 Ribosomal 60S subunit protein L38; homologous to mammalian ribosomal protein L38, no bacterial homolog	-0.619712364669072	0.816377436761986	-0.174771112562405	-0.702310888537294
YDL174C	YDL174C DLD1 Major mitochondrial D-lactate dehydrogenase; oxidizes D-lactate to pyruvate, transcription is heme-dependent, repressed by glucose, and derepressed in ethanol or lactate; located in the mitochondrial inner membrane	1.40601001048616	-0.566133112855652	-0.270485252998211	0.570870543911721
YNL055C	YNL055C POR1 Mitochondrial porin (voltage-dependent anion channel); outer membrane protein required for maintenance of mitochondrial osmotic stability and mitochondrial membrane permeability; couples the glutathione pools of the intermembrane space (IMS) and the cytosol; interacts with Om45 and Om14 in the outer membrane; phosphorylated; protein abundance increases in response to DNA replication stress	-0.138390492050001	-1.41961342862471	0.873945913357753	1.07143482080529
YPL111W	YPL111W CAR1 Arginase, catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decreases production of carcinogen ethyl carbamate during wine fermentation and also enhances freeze tolerance	0.994525884864653	0.946436634950234	1.07993706165564	-1.31402980199713
YOL052C-A	YOL052C-A DDR2 Multi-stress response protein; expression is activated by a variety of xenobiotic agents and environmental or physiological stresses; DDR2 has a paralog, HOR7, that arose from the whole genome duplication	-0.511902396681838	-5.54836233403835	0.0399969531114069	5.87448833589479
YOR273C	YOR273C TPO4 Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine, putrescine, and spermidine; localizes to the plasma membrane	-1.12648820248782	-1.23371790357594	-0.949122543645618	2.14385135214133
YGL117W		0.839815053793966	0.827351960761788	3.25056314365971	0.424611353873479
YBR054W	YBR054W YRO2 Protein with a putative role in response to acid stress; null mutant is sensitive to acetic acid; transcription is regulated by Haa1p and induced in the presence of acetic acid; protein observed in plasma membrane foci in the presence of acetic acid; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies	-0.378687943099537	-0.825448887156177	-1.08149778357166	3.56026374869528
YIL037C	YIL037C PRM2 Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion	-0.309708988660604	-0.0188946938988836	-0.14140237418248	3.96605586759021
YLR249W	YLR249W YEF3 Translation elongation factor 3; contains two ABC cassettes; binds and hydrolyzes ATP; YEF3 has a paralog, HEF3, that arose from the whole genome duplication	-0.252794317392438	0.939161619326696	0.150216652182839	-0.738238660822876
YCL030C	YCL030C HIS4 Multifunctional enzyme containing phosphoribosyl-ATP pyrophosphatase; phosphoribosyl-AMP cyclohydrolase, and histidinol dehydrogenase activities; catalyzes the second, third, ninth and tenth steps in histidine biosynthesis	-1.2642628963701	-0.285136025735365	2.01441755155313	-0.600795841604316
YOL143C	YOL143C RIB4 Lumazine synthase (DMRL synthase); catalyzes synthesis of immediate precursor to riboflavin; DMRL synthase stands for 6,7-dimethyl-8-ribityllumazine synthase	0.154761520147049	-0.366586978512159	-0.160185881007427	1.1912768414988
YLL039C	YLL039C UBI4 Ubiquitin; becomes conjugated to proteins, marking them for selective degradation via the ubiquitin-26S proteasome system; essential for the cellular stress response; encoded as a polyubiquitin precursor comprised of 5 head-to-tail repeats; protein abundance increases in response to DNA replication stress	1.0542370749339	0.795781741971277	0.526912930501266	2.04566068184532
YBL100W-B		0.891224634982659	0.627814603350891	-0.653127487244541	1.82556366640561
YGR254W	YGR254W ENO1 Enolase I, a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression repressed in response to glucose; protein abundance increases in response to DNA replication stress; N-terminally propionylated in vivo; ENO1 has a paralog, ENO2, that arose from the whole genome duplication	-1.04213370249482	-0.718167015444403	-0.0702284115487498	1.25991833443751
YBL099W	YBL099W ATP1 Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase; which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; F1 translationally regulates ATP6 and ATP8 expression to achieve a balanced output of ATP synthase genes encoded in nucleus and mitochondria; phosphorylated; N-terminally propionylated in vivo	-0.43016381201023	-1.27319124088396	-0.230251675193658	0.652953496011522
YLR100W	YLR100W ERG27 3-keto sterol reductase; catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs; mutation is functionally complemented by human HSD17B7	0.654901039073463	1.50748090360576	0.0861597745025731	-0.121764274769712
YLR050C		0.851338020019649	1.82786315185534	0.127892010117908	-0.200205555399559
YOL087C	YOL087C DUF1 Ubiquitin-binding protein of unknown function; contains one WD40 repeat in a beta-propeller fold; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of human WDR48/UAF1, which is involved in regulating the Fanconi anemia pathway; deletion mutant is sensitive to various chemicals including phenanthroline, sanguinarine, and nordihydroguaiaretic acid	0.18352901300725	0.0340089342112722	0.115268957136753	1.50797180199344
YJL116C	YJL116C NCA3 Protein involved in mitochondrion organization; functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the vacuole; member of the SUN family; expression induced in cells treated with the mycotoxin patulin; NCA3 has a paralog, UTH1, that arose from the whole genome duplication	0.843816565470615	-0.385951963729796	0.682142870211095	3.56421255480905
YLR344W	YLR344W RPL26A Ribosomal 60S subunit protein L26A; binds to 5.8S rRNA; non-essential even when paralog is also deleted; deletion has minimal affections on ribosome biosynthesis; homologous to mammalian ribosomal protein L26 and bacterial L24; RPL26A has a paralog, RPL26B, that arose from the whole genome duplication	-0.719881327037438	0.785480166525474	-0.292710018604008	-0.590133022975585
YKL085W	YKL085W MDH1 Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated	-0.332472367867656	-0.894905066707949	-0.0769115631925765	1.3693132343365
YGL037C	YGL037C PNC1 Nicotinamidase that converts nicotinamide to nicotinic acid; part of the NAD(+) salvage pathway; required for life span extension by calorie restriction; lacks a peroxisomal targeting signal but is imported into peroxisomes via binding to Gpd1p; PNC1 expression responds to all known stimuli that extend replicative life span; protein increases in abundance and relative distribution to cytoplasmic foci decreases upon DNA replication stress	-1.08352728285348	-0.793419592376343	-0.614423937910806	1.46912144107931
YLR438W	YLR438W CAR2 L-ornithine transaminase (OTAse); catalyzes the second step of arginine degradation, expression is dually-regulated by allophanate induction and a specific arginine induction process; not nitrogen catabolite repression sensitive; protein abundance increases in response to DNA replication stress; human homolog OAT complements yeast null mutant	0.0616291667157053	1.47610610144105	1.47849578332652	-1.39281285349633
YLR452C	YLR452C SST2 GTPase-activating protein for Gpa1p; regulates desensitization to alpha factor pheromone; also required to prevent receptor-independent signaling of the mating pathway; member of the RGS (regulator of G-protein signaling) family	-0.617328903163569	1.05616785462615	0.0459220931688034	1.35730313475692
YPR184W	YPR184W GDB1 Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress	0.821755885173372	0.641049967801209	0.315216396331493	2.40041505856524
YNL054W-B		0.996928046698718	0.682981561582912	-0.592898669430137	2.05744390655644
YLR448W	YLR448W RPL6B Ribosomal 60S subunit protein L6B; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, no bacterial homolog; RPL6B has a paralog, RPL6A, that arose from the whole genome duplication	-0.545904203160334	0.735215000478966	-0.174609765580598	-0.53705324198717
YLL024C	YLL024C SSA2 HSP70 family ATP-binding protein; involved in protein folding, vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA, has role in tRNA nuclear import during starvation	-0.217181718356095	1.1561083073549	-0.0063580336446116	-0.717713300822562
YNL306W	YNL306W MRPS18 Mitochondrial ribosomal protein of the small subunit; essential for viability, unlike most other mitoribosomal proteins	-0.517469495796357	-0.880807513815993	0.732914848628645	0.388047167873679
YOR147W	YOR147W MDM32 Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure	0.0092044414588782	-0.298735270280963	-0.0162050897628925	1.35995306695986
YNL209W	YNL209W SSB2 Cytoplasmic ATPase that is a ribosome-associated molecular chaperone; functions with J-protein partner Zuo1p; may be involved in the folding of newly-synthesized polypeptide chains; member of the HSP70 family; SSB2 has a paralog, SSB1, that arose from the whole genome duplication	-0.287108827137989	-0.165602722743769	0.810114533642475	-0.495585968691639
YLR185W	YLR185W RPL37A Ribosomal 60S subunit protein L37A; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37A has a paralog, RPL37B, that arose from the whole genome duplication	-0.572082660331739	0.803129269355927	-0.236858180263356	-0.568900300251142
YDR135C	YDR135C YCF1 Vacuolar glutathione S-conjugate transporter; ABC-C transporter of the ATP-binding cassette family; required for vacuole fusion; forms stable complexes with vacuole fusion machinery; regulates Vam7p recruitment to vacuoles; role in detoxifying metals (Cd, Hg, As); transports GSSG that is not immediately reduced in cytosol to vacuole; transports unconjugated bilirubin, selenodigluthatione, oxidized glutathione; similar to human cystic fibrosis protein CFTR	1.70778650008452	-0.0669537834217518	0.803973866039086	0.215186205644777
